status,price,brand,model,generation,title,type,link,condition,seller notes
scrap,139.99,hp,dl360,gen9,hp proliant dl360 gen9 1u rack server 2x intel xeon e5 2620 v3 64gb ram 1.8tb,server,https://www.ebay.co.uk/itm/256553822564?hash=item3bbbcca964%3ag%3ayyoaaoswlptmcz-u&itmprp=enc%3aaqajaaaa8ixyfdjb6kv1gtdm%2bdzcugonmsthcaxytvdwqqfffw4hmr9mv0adjdble0qtwndow3eyif4dlwpf6y3c%2fgswtu16ddmp44l8xqe1o0hq7ivz1thyet1d3uinjro8e%2bvywj%2baix0c8ooo0dukcjmcwwb6qwh0l5bqfxvqghtwvzwpnursgcghol7twuso9qigbon5ska9t4y1w1pxy5yvfsmpfrtfhes7uycohvpvipvs%2flajw%2bllty7zl8vcrntjdoyq7n0uq0tiqckcmvxwxq%2f5kag45njn7wjyrivzk%2bbhgrmjjeuorvanelhy4fzfga%3d%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“some signs of use and general wear to the case. some damage to the pci bracket and power supply ... 
sell,79.99,hp,dl360,gen9,hp proliant dl360 gen9 server xeon e5-2630 v3 @2.4ghz 16gb ddr4 smart array p440,server,https://www.ebay.co.uk/itm/126480115485?hash=item1d72cd671d%3ag%3agseaaoswqhfmpgi9&itmprp=enc%3aaqajaaaa0p6nzq7r0brrnz6lxe4g4ujvu1okyujnufd1vv%2bzq%2fbeg5ciqvvzuq6jjnghksxwzbjfndrldfy25zawfecn6%2fdkgujr894gziga7mv2pgyn1lri2uuaiv0p%2fuz%2fnyeps2crqvtqu6frejdrr0dn5rstfnd5zlfqcxhy%2bezkcdlsz26aewnqsmpf1nbp0drhxd0c969re%2fanqc2xt23enunb%2fasgnxbop%2buwy%2fkkaa2myx57yqr0abrthtffvnwdj2ti2qhx8izorixq5qiaoui%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“condition:- some marks, scratches, sticker marks, signs of use, dust.specification:- see title and ... "
scrap,34.99,hp,dl360,,hp proliant dl360 g9 server 2x intel xeon e5 2630v3 2.4ghz,server,https://www.ebay.co.uk/itm/126556598845?hash=item1d775c723d%3ag%3auhmaaoswdctmgymi&itmprp=enc%3aaqajaaaa0p11aqeanffc3ex6le8chu%2fw97tnyf%2bhzxlqrulm4ffsedcqhsph9oftrqywj1qoy7nsjzksnd%2ba0uyxxig9g7ht%2bj5xa9nd9hdht%2feznuj34vhliukj2ea%2bn9crqz66lfviuligoc3cygeslnul%2f4lswbzbfhj%2bdal6efxhgza5madmwjl4i%2brogdsnjmh4mxcyuahzcgm%2bakovnpn%2fk12rgeyskhvrun%2bmqmstwxptgayfdh00nnbtiprtkguwxt%2b5mi%2bc6%2f4rm%2f4q6idam9g%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,143.98,hp,dl360,gen8,hp proliant dl360p gen8 8sff 2 x intel xeon e5-2670 2.6ghz 160gb.0,,https://www.ebay.co.uk/itm/166753949200?hash=item26d34f5610%3ag%3a7vmaaosw8tbmytv8&itmprp=enc%3aaqajaaaa8nvd2ljtqtll4fll2cfmqfvlpabwlfxikw3naokpljbsjkx0j47ooscwoyrdiud7jrgnmxeactffs5zzn%2fwj2uir%2biyd44woxdcjctao%2ffwggewmxbnwn4pyy6k%2frxdp5ib7gnckedm42kkdw%2bsbuybpeqfsxs%2fkkgfwm1vatbkgl8c6ctzf%2b%2bhdwoe55os9fpjpgzj8gebvjvbgrmrdfedpw2qto3gbns8u6gzbclh8lhkuzge2c5ovjqtcurw1sy%2bzxbv2o8q9cn1w322v5lf%2bddfxvcgkvzjdg29%2bnwjugmnkncu8hs8p3rnorjiaqg%3d%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,149.99,hp,dl360,gen9,hp proliant dl360 gen9 1u rack server 2x intel xeon e5 2620 v3 128gb ram 600gb,server,https://www.ebay.co.uk/itm/256547234902?hash=item3bbb682456%3ag%3ayyoaaoswlptmcz-u&itmprp=enc%3aaqajaaaa0h67multeyijoc6lo%2bz0vg8lz%2blaby8iqgjeuimoob06zxuiarmic7ygvup1hwagji1z%2f8vxzzdo8riykeweecscjbg7fz5vcbbuoeys%2fnzgijvp94qczf1j%2fpesai%2bhv5gtu8y%2bjiylojmpso60kcqxoovjg0zlhpffuqdquirqhdv4fceiiuuzq8maswxipo56ee98svtks%2baw6zmmdh0ymtke%2fnysm1wgm%2bq6%2bk2t025rqyqaszt0o%2fu2oeqou0wy6i%2fdu%2fm5dprdb5uiqhm%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“some signs of use and general wear to the case.”
scrap,1800.0,hp,dl360,,hp proliant dl360 g10 10bay nvme 2 x intel gold 6148 2.40ghz 20 core 512gb ram,prolian dl360 gen10,https://www.ebay.co.uk/itm/387201999661?hash=item5a2709a32d%3ag%3aekgaaoswmwnkit4f&itmprp=enc%3aaqajaaaa8bpfgw6c%2fsnbwm%2bxtzsvdmsxucgjohcrfbqrj53l0ohwlm%2fysrfbglvvlvhmvepftaio5aqtqpmvfkzg1so%2bb482jjxmcnevprdf%2fppha3qhdnatzkujw8ft%2f9malycvhklm0ieolfuaamnbizoa5lzqxkwbxdzo%2fjkw0bfoxcxfnazozb4vcgfuuw7ho1c5sjgfonuua44drcv%2bab52pcymndggrwuoqdarsxerkk%2bmqt32nyqcikyyz9khmsupsd%2bzsxypn2hy2v3hpuexhprw7vbfcgsrfyekcuuxlv2%2fckhwdi2gzdbh8jfdc3gega%3d%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“supplied with 1 year rtb warranty. price includes uk vat @ 20%. ex-vat invoices available for ... 
scrap,122.99,hp,dl360,gen8,hp proliant dl360p gen 8 e5-2630 v0 192gb ram 2 x 300gb sas p420 gen8 1u,server,https://www.ebay.co.uk/itm/315439855085?hash=item4971ae35ed%3ag%3alokaaoswuf9mbkek&itmprp=enc%3aaqajaaaa0omrikvzbrz9d%2fv%2f2zzrgdcx5j4%2fc%2f47xcqhxrl2rijwqavfoh%2byuxdhovxuebuww1lhiwnamwklrpypp6157tg%2btawk8mr9nydjhanmeuuyaxn2ph8gddzr5gh%2ff0rl9xujjolzdfyzqsqeynakhi7jjwgwhuetuzug7cte%2bry27k2jedsni8bvbsajc3kmgcfgfl88q5bgcrxzid2b4nwqahm94xwmyqj05yw5mfaxmxqsuv760r8nlfehfpmxxgarjzf49tjaq6wwj9wix3i%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“please note, its used item and may have some signs of use, but fully tested and working. actual ... "
scrap,523.0,hp,dl580,gen9,hpe proliant dl580 gen9 10*sff p830i barebones cto rack server,rack server,https://www.ebay.co.uk/itm/235646608283?epid=14022622983&hash=item36dda1e39b%3ag%3adf4aaoswemdmjhuv&itmprp=enc%3aaqajaaaa8impdmr8ivaoufvbiur2pvudreqmehf1sakj8y2bo3ymcx0%2bzl2pftpqsb4xv9tn9zt7ntbthm3pofcdeukjm%2f8fyeglm3vx5%2b70eauti7yvqveyvb%2b4cnfzefpi0zxtvhnbg9l21zs%2bdi2ubufnasskaecksbj5nhqbnmjkicyvwtj%2bwlqsaut1z%2bgehxsqal5ceghsbh4fasxc%2fmeh%2ftbsf8o3n0ewgtyjd%2fez5bupvptie%2fxot4e%2f80wul1ih%2fhyhvd80fuqfmfthonlzrokc7916pzrtv6siru4nsqy%2frskdzegrcymq9zroqtfugq%3d%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
scrap,294.95,hp,ml110,gen10,"hp proliant ml110 gen10 server - xeon bronze 3104, 32gb, 2x4tb, boots  - hp557z",,https://www.ebay.co.uk/itm/276446693821?hash=item405d81c9bd%3ag%3adzsaaoswodpmme5s&itmprp=enc%3aaqajaaaa0eojb7edust03s1wfqgz84aaaiguevyvk4wtfxwvdurkiftdpmzwzt%2behep%2bnacdawhpybzxzd56hxmbcsetq4--lzijfb6f%2blnbvyps37lwtyvsaxpcjqz3luz9mlfmn27nw2340suafqvmsbirh58hrhamottjbntcbkteiqc7b5xu0do9d4kjjv4uwrr8zi%2bi3a4d4lfvntf01qcv8rgsxqvxuqsiir7opeopdi4ausfe4nhhzs27wwi6eryxybje1e2ndyy8qum0o3%2fgydg%3d%7ctkp%3abk9sr-jdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,179.99,hp,ml350,gen9,hp proliant ml350 gen9 intel xeon e5-2620 v4 2.10ghz server 32gb ram,server,https://www.ebay.co.uk/itm/266840289800?hash=item3e20ebb208%3ag%3asikaaoswxwfmw0vc&itmprp=enc%3aaqajaaaa0m1tm0it6iqonmkbtdn897oflbbwbas6mzwix26dmsqqea97ai3ef4plen%2fqxtr%2bppho3ulztfjgbpqvhr7jxommkd%2bnrhdibmshgr1z01n5keiyul3ixmrzqvaspplqwbsjm%2fcpksodkopin0yi7udfdwp8xchoi%2fjehh2de8axybtguuvlewm9x2%2f9endnkutj0qfwhgwdfqkfz3mppfaje%2bs17uon6uhen6tu0ccsgegfljmxlz3brdkcnark--3lpidwyo4nijn3iqp8dkm%3d%7ctkp%3abk9sr-rdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,1280.0,hp,proliant dl380 gen10,gen10,hp proliant dl380 gen10 24bay 2x intel xeon gold 6142 16core 128gb ram p408i-a r,prolian dl380 gen10,https://www.ebay.co.uk/itm/387085810073?hash=item5a201cb999%3ag%3axjgaaosway5kitnr&itmprp=enc%3aaqajaaaa0jolxsjbxapw2%2brd8kbkaicxzrfqtofmphibh%2ba8zvkfqgsydyi7sths2xfzdadbxz3at9klvvcsyul4hj0xp99stqzhsqymztezirsqtxkxlf9b4zabwgaszetm%2f1gifc%2fmk615qkzo1%2blrxty8byasjqleaxufuppn6hbv%2bu7mzsq1svvtdim2y0w2rf22dwzps%2bjbobohprxcei49cmi4vbwbvqqnrlcrx%2biw2i8ch%2f2aqkq8vuuadudpjlysmhwnigdbxvpdyhcrpxikl0i%3d%7ctkp%3abk9sr-rdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“supplied with 1 year rtb warranty. price includes uk vat @ 20%. ex-vat invoices available for ... 
scrap,309.99,hp,dl20,gen9,hp proliant dl20 gen9  1u rack server  xeon e3-1230 v5 quadcore 3.4ghz cpu,server,https://www.ebay.co.uk/itm/226045833792?hash=item34a161b240%3ag%3ahxqaaosw8mhl8znd&itmprp=enc%3aaqajaaaa8fj0ubnke%2bitaa%2bdwxsw2ba19xsdvc3%2blyy4flr8zixhue1wf2vna9jjtpvcooqpbau5vziqnlwhosewxcjx4iryp5xhdqaakaeyx0goq7epqereiatgk6jav0lmrzepbevfj--pqipanzuc6xmxafwnpfdez7bc0nmpymem3aszyd8eia36rvuo7k9gplhdvfueuwdxtcicbg2bojm%2fgf70l3aezwfxmusmc6qkiasmhfp2%2fbkbnlbqlbylvzhczooexmv7%2fk%2bd8wsxavu48y5ryevd8uvearqslkiw%2bg%2f0unbiyhlkjsiuyhm4kgvgqq%3d%3d%7ctkp%3abk9sr-rdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“complete and working in good used condition. there may be some very small marks on the casing but ... 
scrap,94.99,hp,dl320,gen8,hp proliant dl320 gen8 v2 xeon e3-1220 v3 quad core @ 3.1ghz 16gb ram 2 x 2tb hd,server,https://www.ebay.co.uk/itm/226210047211?hash=item34ab2b64eb%3ag%3alz4aaosw4avmevka&itmprp=enc%3aaqajaaaa0lnaflqiok%2bqlgsbuopyy%2f5rhabjil3uz7frbrheuhminie9nowwvarjovo3w9a04lzrjnbjx8rp3bema3ycjd2rmsfvvmtsmfaueqvt0ypmv91b%2fxpt8wld9%2bfkfpitspzvgbjpewtp5llkgdexaliw4h20dle7gkozh8iydtch%2bpwvszdhxhoyo2o7hrv0oswezxkv87uruhximpeye5oq3ntvwb0hded5a9f4uqtsrf6k5o%2bujab4tzwl9wjpmduidy2jaiof0ukelxobov8%3d%7ctkp%3abk9sr-rdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“complete and working in good used condition. there may be some very small marks on the casing but ... 
scrap,130.0,hp,ml10,gen9,"hpe proliant ml10 gen9  server xeon e3-1225 v5 3.3ghz, 16gb ram, (no hdd or ssd)",server,https://www.ebay.co.uk/itm/395420814961?hash=item5c10eace71%3ag%3agugaaoswkp9mtdmy&itmprp=enc%3aaqajaaaa0cs5clfn5bsfq14mwauqmsnw5fkzek2s%2bdqxy4%2bc3bapud6hgbimap1ftcoxsr697lmynmopmxj6iix08ihcooswpvvvgqfxrgoagauvfexkok8fictpb3wiuq4c3j7qxvqqe2kebln1hgjgxga%2fzvy1qpczj%2byxxwafrz4gp2ckcr3ilmcsgke7dosospu17xnwhhmuazdp%2fycbk%2bjteftk9lsr6urixwhg2gkcp6pc3po34hdu%2ftjnx%2bnlfi8z%2fnc9r26z%2fpxiyuxgg6sye8s%3d%7ctkp%3abk9sr-rdlmygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“an item that has been previously used. the item may have some signs of cosmetic wear, but is fully ... "
scrap,114.79,hp,ml350,gen9,hp proliant ml350 gen9 tower server xeon e5-2620 v4 @ 2.1ghz 16gb smart hba h240,server,https://www.ebay.co.uk/itm/126593302575?hash=item1d798c802f%3ag%3akiwaaoswwptmlja7&itmprp=enc%3aaqajaaaa0jigmep11pzqwdjglk4%2f27zxtsa3sclek8sm02a%2bwgf%2bp32dr8q8sl03wqhamufcdb67r452xrhhajn%2be2ql7z6wkyoqccda4qcbc%2bv6xnjburavn5zlldbdtuptybqrw7claldah5lgllh2qqykkn4qqkdyyxtvc7fka9h%2fdlzgayifem%2bseukq7knyoolf%2fpphzotk2yiwxpqehnhgywr5kfaz3nsasmc4bx4elcygsfwyp0gwviyf2bh7zkjod71wybptaaqgdek2ix%2bz20k%3d%7ctkp%3abk9sr7dqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item is collection only.- we will not ship using your courier, or sell ... "
scrap,295.0,hp,ml350,gen9,hp proliant ml350 gen9 intel xeon 6-core e5-2620 v3 2.4ghz 16gb ram sas,server,https://www.ebay.co.uk/itm/193816859118?hash=item2d206291ee%3ag%3a4p0aaoswdgtf14mi&itmprp=enc%3aaqajaaaa0nbdzrss9e1lsk83yrvuz8yj%2fel%2fkhnzscprogh3zuwafcvrbk9flbq0oip11i9qfchwsdwar3qit2zoogdig%2fkzagqkhjnrwpxibkrlgmpevxixferg%2b2hfvgwuodtivlg4eyegv3piigovfckinflcujll7bhkwqgzkjsft%2fcbuym3lowfjuzjhoytlgnhhgljtqb5pk6%2flqupegjo5ijedmk%2b7cckipx7adznjwbndm%2fuzagpqk3ki68fmj2xiyfh3ofjyqjpqapxj5nnwgw%3d%7ctkp%3abk9sr7dqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“removed from a working environment, no hdd's included.”"
sell,299.99,hp,ml350,,hp proliant ml350g9  2x e5-2609 v4 64gb ddr4 1 cpu unpopulated see images vatinc,server,https://www.ebay.co.uk/itm/296539454441?hash=item450b20fbe9%3ag%3a2huaaosw3pzmexze&itmprp=enc%3aaqajaaaa0horfoh2abpown09tm2az3f40zdui7kq8vkxic0iujvwnwejehtumtmrmgfzsynmvf7ynivy%2bnc4xqq60fmlkst8rdl3lch%2fnf6%2b1ls%2fn%2bztislmjjjehksx8kg3hlqn5uid%2fuzldqado5zmjtwpf7votu4qwvf8xhgn%2foyjo6oznevqjj%2fy%2fqrkyig9bkszwhxne0wrgmurwea8cvfbaz81y%2bdi%2fnv8it%2flkruof8py5pttunmx%2fu05egwa5p0ii5gohwq6rfivbvkkaythedq%3d%7ctkp%3abk9sr7dqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
sell,167.99,hp,ml350,gen9,hp proliant ml350 gen9 xeon e5-2609 v3 @ 1.90ghz 32gb ddr4 smart array p440ar,server,https://www.ebay.co.uk/itm/116247732218?hash=item1b10e79ffa%3ag%3asmsaaoswrsdmjos5&itmprp=enc%3aaqajaaaa8migt3gsd1y58nq4lf%2fq%2fgkus%2fiqjdsbdeguh2mueaqp6lf6hsjbshevfaz%2bt0zvpys3wtjlozpvltszp7z0fzb%2fzigvjacpqlj4dlijkg6rzvzxlk8rzsvup1%2fu2yc0cskv2kg6e7xtxxmbbt5d1fqw7q6ddd84zhd6q1f8sq23tizny3ojth9xsfs0mfou8tfx3meycvxwlyk46ed2ilwv%2b2tmhrpntsf2nixos60krbcxcpxc7kjoxhpuptn1xkiffyfi5ixdmjltmjfgkhsojzvmigaqs9jjq12d1jyhayrmw0giycm3wk%2fpig2oka%3d%3d%7ctkp%3abk9sr7dqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
scrap,219.99,hp,proliant ml350 gen 9,gen9,hp proliant ml350 gen 9 server tower intel xeon e5 2620 v3 2.4 32gb 1tb hdd,server,https://www.ebay.co.uk/itm/256566647558?hash=item3bbc905b06%3ag%3akz8aaoswnnjmi9i2&itmprp=enc%3aaqajaaaa8a%2bhbhjbs1ww5yex15a%2femgiqj475gofxztabflezy663hr%2fozaat0zh1gi10btrmgh6f%2fq03lrgww8ust4%2f021wyhn0a5w6llo7efto66zbky19vnmonb3x5m7rqsxstpfxhj4nftijembfrpatyoineceidmmmecwyjugmqdxalbruxlxih9thyhiupu%2boa7jrd9%2bnw4flzg7ivapphmin0zxiuwa443kgxgplxt9gfqczur6d%2beaddn30oauphplew7dcwonzinhlhk8orhcn3sg49ulc5g%2b3rbns58t3frksmqww%2bdordliu5ag1bg%3d%3d%7ctkp%3abk9sr7dqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“general cosmetic wear to the casing, some scratching and grazing to the case”"
sell,224.99,hp,ml350,gen9,hp proliant ml350 gen9 tower server xeon e5-2620 v3 @ 2.40ghz 32gb ddr4 p440ar,server,https://www.ebay.co.uk/itm/116200977676?hash=item1b0e1e350c%3ag%3absmaaoswjuzmvvwp&itmprp=enc%3aaqajaaaa0pqh0xiy628mwerfqii%2fyfxjbylisp%2f7hruqmjgdritzquxhcfofvxapsgfmczvwj1x%2bfsjqougvttlks%2bo%2bguse3vymbb%2b6gpoek%2bedw76zie4ucdu9ild44rsoyyzaomkl79zrwmij1r5n%2bok5souy5y3kj2pmlragovvm--67mmm5z0hig2ztug6s8%2fhdourr1vrwybje8k0jkw7jgi%2bru3gipskb1pcizfxujz9r%2bf5cbg5sepn8gjwhihy%2b6wlth2fcdqrtpsr%2bvzq%2b6v4%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
sell,239.99,hp,ml350,gen9,hp proliant ml350 gen9 tower server 2x xeon e5-2620 v4 @ 2.1ghz 32gb ddr4 p440ar,server,https://www.ebay.co.uk/itm/126504809344?hash=item1d74463380%3ag%3aph0aaoswpnrmvbia&itmprp=enc%3aaqajaaaa0amsbltxgbrsl4c3pogount1pfnc4qfnqsnl8iv6ku%2f5df9glqtkww1vbsxkoz%2funtbne4fzuadzkcgtv%2fazeyl5fqzykx%2fsmjwu3ozgeibourldodttpj0jiyj2byj9xewzmxqweceetkt79cjrgiqu58ttscf%2bgbgcp1s7b3jd%2bjycskhlllie6wq2qgopidw6hngf1hjpdwjlx9lsyk4l%2b6flvofz1mypxlaso0kemdhontkquh4umikuzvgjmtyzad1ilozsxw4grbdmota%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
sell,199.99,hp,ml350,gen9,hp proliant ml350 gen9 tower server xeon e5-2609 v3 32gb ddr4 smart array p440ar,server,https://www.ebay.co.uk/itm/126538356861?hash=item1d7646187d%3ag%3arwwaaoswjtdmcphz&itmprp=enc%3aaqajaaaa0gsrl2ersfg%2bhzawqtb3g1fxixkheaj3c%2bb8cz7hrccxjzji%2buck5o35ez69djwxwdoq1e3cvl05n5j4fza7ehbbjbvtcfrv6thlf7pq78u--56%2b7wsajihyt8jkfhwp2nxnvr7bvxdjm0cd57%2bowurubnnzagvganpfptdk1zexgzbg5odhaw54z3wcxughialtdpo8nszl3mgjn08izqoou0w%2be0go03xtw3qurqzquti5pcxs%2bi99zbdq37pb8z58gqfuhupftmm3xkotvue%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
scrap,19.99,hp,ml350,gen9,hpe proliant ml350 gen9 (p92): bios rom 3.30_09-21-2023  + ilo4 | fast delivery,server,https://www.ebay.co.uk/itm/305629356275?epid=27033154740&hash=item4728ede0f3%3ag%3a6xcaaoswx1nmcqew&itmprp=enc%3aaqajaaaa0mund0mpo5u0fvmf9nb0ffrlgallccg%2bx3pze3wmkffslb%2bp8085n3svhrmsfwn9nbj%2bpj41gkjcrnkhq5ywk7291uvvcjhn7775i7ikqkw27o2shloqqxrirzvksx5dbqytuk0gqmo8x4tnj1bnjgd0tsvvbgzfekmozzlnnk8kia5seyj3mwmsraf%2b6hemvb29mjdafqsihdatpgkcyut3%2f75tzazx6aqsjtesqtiobsqrx4cq2%2bfqkbwqmak3imsguyo1nu9qebrjn9ho0as%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"new: a brand-new, unused, unopened and undamaged item in original retail packaging (where packaging ... ",
scrap,199.99,hp,proliant ml350 gen 9,gen9,hp proliant ml350 gen 9 g9 server (1x xeon e5-2609 v3 / 48gb / no hdd) 079d,server,https://www.ebay.co.uk/itm/226047236438?hash=item34a1771956%3ag%3aqqcaaoswqsvl9c6j&itmprp=enc%3aaqajaaaa0k6wade476yk69llsycesgp9hhs0pehd1nzcsvdw5raijagy7oinxqdyrlx%2fx5byn726m5zgp6rgt%2bck5vei06jkeg%2ffsrwlfsqd19xmdmtcv18xtszgjoiabnqpkvfrygz3btofl%2bivxr31kd8%2frtfye2bejeqscwjqxylryy5poftwchpzhdzemph7g%2fooqajdyvbghgaxbgrw5hgztb8ymeuo%2fxlq275qyk8kthtsvsef8it3loornpkeosmxa0dja%2fdtlugkftrxzkdoqlm%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“this item is tested, and has been reset to factory defaults. it has an error code for a failing ... "
scrap,285.0,hp,proliant ml350 gen 9,gen9,"hp proliant ml350 gen 9 server, 1 x xeon e5-2603 v3 64gb ram no hdd",server,https://www.ebay.co.uk/itm/226129846327?hash=item34a663a037%3ag%3ag2qaaoswidjmn2a8&itmprp=enc%3aaqajaaaa0oxpyy5fpcqlgktennhclj6bjwj8wisbuo7ujjsmmocbel7cgdcpd%2fd3ouvltuh8zls2gbdqliuat0tjrue9ng4lmi5zec1baknmuwr7n1rojkw%2f43faz2swq77evvpr08ktx7dkg5uhb9hhax9rvk6tmutdzbby3t4ngjzz6qnp3eudn1dkm6heppfy0pnfsm1zvxepkuwlcpmp3tnzitud6elxrenfq98nhhjpypkvtsiqi9ka5kbkhoru5hkfnih1hmdo6rtal4nzcvtgto8%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“server is used but works very well. has usage mark and scratches to casing”
scrap,149.99,hp,ml350,,hp proliant ml350 g9 desktop server - xeon e5-2609 / 16gb ram / no hdds or os,desktop server,https://www.ebay.co.uk/itm/387027251764?hash=item5a1c9f3234%3ag%3amjkaaoswhcpmtzxy&itmprp=enc%3aaqajaaaa8mam47%2f1pnxm1wrflk3xaaxuedq2dmoxvnmyk3q6r6nljsceg4mgnxrztlq2relg0rd6lzc9gsjyhm54nq8ycfe2pkgdyfmjr1l6r4dor%2fguk62zhapuqll0hflwvurjqkcluffhvd1voipurbg9mhlt5dn%2bg64xvwxcswedp1gwtwcghef6clpz%2btoom3qinuzbpdodcnccyjch8wuudn8yjfmlvtrrycsucjyo5oubnwxlc0h3fru3rsi3cyzjqpssmd3e3dwuunqatajzyz3%2bz710mm9h%2baggthocc07l8ycvl93jzxltk4m9d%2fqvca%3d%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“if you're considering purchasing our refurbished item, it's important to pay close attention to the ... "
scrap,225.0,hp,proliant ml350 gen 9,gen9,"hp proliant ml350 gen 9, xeon e5=2609 v3 6 cores, smart array p440ar, 32gb ram",server,https://www.ebay.co.uk/itm/355749210366?hash=item52d44e28fe%3ag%3axruaaosw3uxmvcvj&itmprp=enc%3aaqajaaaa0mphw4otofwqxiddxovvj1vz9s74uc1c64fq1gbhngn8dad5935ek4%2flgbia9a24lh5hzyupqpvmxptnd7zw0vpnqr2k4x7txdc3pwy3gidhepoc3i0nuaqqdrf1c0gi%2b8mhz1vcd%2f70etvlfvu9m0hovtuqo7vusa0ajrylykdxlh5pv%2fncsz86llvxhrm8c6wbcpk3cjtpltgkulckywhpfenhqugmo03nfydhc7juzpko9tvzilzbc50qx1itplabbdt8hv2kf9dt72k2a7u%3d%7ctkp%3abk9sr7lqzsygza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“working server, in good condition, running licenced windows server 2012r2”"
